<0,patient6-2,noteItem6-2,read> 0.0031101023035816962
<863,nurse4-1,nursingItem4-4,read> 5.198182282374938E-4
<864,nurse4-1,nursingItem4-5,read> 5.213077676653131E-4
<865,patient7-7,HR7-7,addNote> 8.946453318775789E-4
<866,nurse2-0,nursingItem2-4,read> 3.735952286695327E-4
<867,nurse4-1,nursingItem4-6,read> 5.369479316574148E-4
<868,agent2-1,noteItem2-4agent2-1,read> 3.1613350640608456E-4
<869,nurse4-1,nursingItem4-0,read> 5.153496099540362E-4
<870,nurse4-1,nursingItem4-1,read> 5.168391493818554E-4
<871,doctor8-1,HR8-2,addItem> 3.725666383826158E-4
<872,nurse0-1,nursingItem0-9,read> 9.52837449104583E-4
<873,nurse4-1,nursingItem4-2,read> 5.227973070931323E-4
<874,doctor2-1,HR9-5,addItem> 1.50881493947543E-4
<875,doctor2-1,HRitem1-4-0,read> 4.6432661201049755E-4
<876,agent0-0,noteItem0-9agent0-0,read> 0.001506120574401755
<877,doctor2-0,HR5-6,addItem> 7.082710587838457E-4
<878,doctor2-1,HR9-6,addItem> 1.4181108192382643E-4
<879,doctor2-1,HR9-8,addItem> 1.438725392019438E-4
<880,doctor2-1,HR9-1,addItem> 1.4717087084693166E-4
<881,agent8-11,HR8-4,addNote> 4.36720592916464E-4
<882,doctor2-1,HR9-3,addItem> 1.4882003666942558E-4
<883,doctor2-1,HR9-4,addItem> 1.4964461958067254E-4
<884,nurse4-0,nursingItem4-7,read> 5.39523305361112E-4
<885,doctor2-0,HRitem0-9-2,read> 1.0945133702720514E-4
<886,nurse4-0,nursingItem4-4,read> 9.063067900226807E-4
<887,nurse1-0,nursingItem1-4,read> 5.690441279762297E-4
<888,patient9-0,noteItem9-0agent9-1,read> 0.0016118350043511883
<889,nurse4-0,nursingItem4-2,read> 9.115008352642887E-4
<890,patient7-6,HR7-6,addNote> 8.97308297022694E-4
<891,nurse0-0,nursingItem0-6,read> 5.449976364157835E-4
<892,doctor2-1,HRitem1-0-1,read> 4.6659177334017806E-4
<893,doctor2-0,HRitem5-7-1,read> 8.679972373039925E-5
<894,nurse4-0,nursingItem4-1,read> 9.011127447810725E-4
<895,patient6-4,HR6-4,addNote> 2.475448016146445E-4
<896,nurse4-3,nursingItem4-6,read> 5.269736666730665E-4
<897,nurse4-3,nursingItem4-7,read> 5.262427316906846E-4
<898,nurse4-3,nursingItem4-1,read> 5.072384221487559E-4
<899,nurse4-3,nursingItem4-4,read> 5.101621620782834E-4
<900,patient4-3,HR4-3,addNote> 7.66823004912061E-4
<901,patient6-5,HR6-5,addNote> 2.342299758890697E-4
<902,nurse9-3,nursingItem9-0,read> 4.8429625552964725E-4
<903,nurse9-3,nursingItem9-2,read> 4.632385811466501E-4
<904,nurse9-3,nursingItem9-1,read> 8.097348828865743E-4
<905,nurse8-1,nursingItem8-6,read> 5.327182073278892E-4
<906,nurse9-3,nursingItem9-4,read> 8.05909112720039E-4
<907,nurse9-3,nursingItem9-6,read> 4.6759534136382193E-4
<908,nurse9-3,nursingItem9-5,read> 4.6686921466096E-4
<909,nurse9-3,nursingItem9-8,read> 4.66143087958098E-4
<910,nurse9-3,nursingItem9-7,read> 4.6541696125523607E-4
<911,doctor7-1,HR9-5,addItem> 1.6594175397188185E-4
<912,nurse8-1,nursingItem8-3,read> 8.98670793503785E-4
<913,nurse4-2,nursingItem4-4,read> 5.133808507980203E-4
<914,doctor2-1,HR1-4,addItem> 2.2326612693502712E-4
<915,doctor2-1,HR1-3,addItem> 2.2274197677886543E-4
<916,doctor2-1,HR1-2,addItem> 2.222178266227038E-4
<917,doctor2-1,HR1-1,addItem> 2.2483857740351207E-4
<918,nurse4-2,nursingItem4-2,read> 5.163230370362513E-4
<919,doctor2-1,HR1-8,addItem> 2.127831238117939E-4
<920,nurse4-2,nursingItem4-3,read> 5.170585835958091E-4
<921,doctor2-1,HR1-7,addItem> 2.0963822287482396E-4
<922,nurse4-2,nursingItem4-0,read> 5.089675714406735E-4
<923,doctor2-1,HR1-6,addItem> 2.101623730309856E-4
<924,doctor2-1,HR1-5,addItem> 2.2379027709118878E-4
<925,nurse3-0,nursingItem3-3,read> 3.5340137469892536E-4
<926,nurse1-3,HR1-2,addItem> 1.1076113095510951E-4
<927,nurse3-0,nursingItem3-4,read> 3.526756424329226E-4
<928,doctor6-0,HR3-0,addItem> 2.2836209200989316E-4
<929,patient6-6,HR6-6,addNote> 2.395559061792996E-4
<930,nurse3-0,nursingItem3-5,read> 3.5485283923093085E-4
<931,nurse3-0,nursingItem3-7,read> 3.737218781470025E-4
<932,doctor2-0,HRitem0-1-2,read> 8.981993883664004E-5
<933,nurse3-0,nursingItem3-0,read> 3.5557857149693366E-4
<934,nurse3-0,nursingItem3-1,read> 3.577557682949419E-4
<935,patient4-1,HR4-1,addNote> 7.801378306376357E-4
<936,patient7-3,HR7-3,addNote> 8.839934712971191E-4
<937,nurse3-1,nursingItem3-2,read> 6.346211876925714E-4

